chr,stat,end,covtelo
Chr11,21750000,21775000,5
Chr11,21775000,21800000,4
Chr11,21800000,21825000,3
Chr11,21825000,21850000,8
Chr11,21850000,21875000,6
Chr11,21875000,21900000,11
Chr11,21900000,21925000,6
Chr11,21925000,21950000,8
Chr11,21950000,21975000,7
Chr11,21975000,22000000,4
Chr11,22000000,22025000,10
Chr11,22025000,22050000,10
Chr11,22050000,22075000,4
Chr11,22075000,22100000,6
Chr11,22100000,22125000,8
Chr11,22125000,22150000,5
Chr11,22150000,22175000,8
Chr11,22175000,22200000,10
Chr11,22200000,22225000,6
Chr11,22225000,22250000,8
Chr11,22250000,22275000,9
Chr11,22275000,22300000,8
Chr11,22300000,22325000,7
Chr11,22325000,22350000,9
Chr11,22350000,22375000,8
Chr11,22375000,22400000,6
Chr11,22400000,22425000,9
Chr11,22425000,22450000,10
Chr11,22450000,22475000,6
Chr11,22475000,22500000,7
Chr11,22500000,22525000,7
Chr11,22525000,22550000,5
Chr11,22550000,22575000,9
Chr11,22575000,22600000,6
Chr11,22600000,22625000,10
Chr11,22625000,22650000,5
Chr11,22650000,22675000,11
Chr11,22675000,22700000,5
Chr11,22700000,22725000,5
Chr11,22725000,22750000,8
Chr11,22750000,22775000,7
Chr11,22775000,22800000,7
Chr11,22800000,22825000,8
Chr11,22825000,22850000,7
Chr11,22850000,22875000,8
Chr11,22875000,22900000,7
Chr11,22900000,22925000,4
Chr11,22925000,22950000,9
Chr11,22950000,22975000,3
Chr11,22975000,23000000,6
Chr11,23000000,23025000,7
Chr11,23025000,23050000,7
Chr11,23050000,23075000,10
Chr11,23075000,23100000,7
Chr11,23100000,23125000,7
Chr11,23125000,23150000,12
Chr11,23150000,23175000,6
Chr11,23175000,23200000,11
Chr11,23200000,23225000,6
Chr11,23225000,23250000,6
Chr11,23250000,23275000,6
Chr11,23275000,23300000,4
Chr11,23300000,23325000,4
Chr11,23325000,23350000,6
Chr11,23350000,23375000,14
Chr11,23375000,23400000,6
Chr11,23400000,23425000,4
Chr11,23425000,23450000,5
Chr11,23450000,23475000,6
Chr11,23475000,23500000,5
Chr11,23500000,23525000,11
Chr11,23525000,23550000,3
Chr11,23550000,23575000,6
Chr11,23575000,23600000,7
Chr11,23600000,23625000,8
Chr11,23625000,23650000,10
Chr11,23650000,23675000,7
Chr11,23675000,23700000,7
Chr11,23700000,23725000,5
Chr11,23725000,23750000,5
Chr11,23750000,23775000,12
Chr11,23775000,23800000,9
Chr11,23800000,23825000,7
Chr11,23825000,23850000,6
Chr11,23850000,23875000,8
Chr11,23875000,23900000,8
Chr11,23900000,23925000,6
Chr11,23925000,23950000,3
Chr11,23950000,23975000,6
Chr11,23975000,24000000,6
Chr11,24000000,24025000,8
Chr11,24025000,24050000,6
Chr11,24050000,24075000,8
Chr11,24075000,24100000,7
Chr11,24100000,24125000,8
Chr11,24125000,24150000,7
Chr11,24150000,24175000,5
Chr11,24175000,24200000,10
Chr11,24200000,24225000,12
Chr11,24225000,24250000,5
Chr11,24250000,24275000,7
Chr11,24275000,24300000,9
Chr11,24300000,24325000,4
Chr11,24325000,24350000,13
Chr11,24350000,24375000,8
Chr11,24375000,24400000,8
Chr11,24400000,24425000,11
Chr11,24425000,24450000,9
Chr11,24450000,24475000,9
Chr11,24475000,24500000,10
Chr11,24500000,24525000,6
Chr11,24525000,24550000,3
Chr11,24550000,24575000,4
Chr11,24575000,24600000,9
Chr11,24600000,24625000,7
Chr11,24625000,24650000,9
Chr11,24650000,24675000,6
Chr11,24675000,24700000,7
Chr11,24700000,24725000,8
Chr11,24725000,24750000,9
Chr11,24750000,24775000,7
Chr11,24775000,24800000,7
Chr11,24800000,24825000,6
Chr11,24825000,24850000,5
Chr11,24850000,24875000,6
Chr11,24875000,24900000,8
Chr11,24900000,24925000,10
Chr11,24925000,24950000,9
Chr11,24950000,24975000,5
Chr11,24975000,25000000,7
Chr11,25000000,25025000,6
Chr11,25025000,25050000,6
Chr11,25050000,25075000,7
Chr11,25075000,25100000,6
Chr11,25100000,25125000,8
Chr11,25125000,25150000,8
Chr11,25150000,25175000,15
Chr11,25175000,25200000,4
Chr11,25200000,25225000,6
Chr11,25225000,25250000,9
Chr11,25250000,25275000,7
Chr11,25275000,25300000,7
Chr11,25300000,25325000,7
Chr11,25325000,25350000,6
Chr11,25350000,25375000,5
Chr11,25375000,25400000,7
Chr11,25400000,25425000,8
Chr11,25425000,25450000,7
Chr11,25450000,25475000,10
Chr11,25475000,25500000,6
Chr11,25500000,25525000,7
Chr11,25525000,25550000,5
Chr11,25550000,25575000,6
Chr11,25575000,25600000,7
Chr11,25600000,25625000,8
Chr11,25625000,25650000,7
Chr11,25650000,25675000,7
Chr11,25675000,25700000,5
Chr11,25700000,25725000,7
Chr11,25725000,25750000,4
Chr11,25750000,25775000,7
Chr11,25775000,25800000,7
Chr11,25800000,25825000,9
Chr11,25825000,25850000,5
Chr11,25850000,25875000,4
Chr11,25875000,25900000,8
Chr11,25900000,25925000,7
Chr11,25925000,25950000,10
Chr11,25950000,25975000,10
Chr11,25975000,26000000,8
Chr11,26000000,26025000,9
Chr11,26025000,26050000,8
Chr11,26050000,26075000,5
Chr11,26075000,26100000,7
Chr11,26100000,26125000,8
Chr11,26125000,26150000,10
Chr11,26150000,26175000,12
Chr11,26175000,26200000,12
Chr11,26200000,26225000,3
Chr11,26225000,26250000,9
Chr11,26250000,26275000,11
Chr11,26275000,26300000,10
Chr11,26300000,26325000,8
Chr11,26325000,26350000,6
Chr11,26350000,26375000,10
Chr11,26375000,26400000,5
Chr11,26400000,26425000,5
Chr11,26425000,26450000,9
Chr11,26450000,26475000,5
Chr11,26475000,26500000,10
Chr11,26500000,26525000,14
Chr11,26525000,26550000,7
Chr11,26550000,26575000,8
Chr11,26575000,26600000,4
Chr11,26600000,26625000,9
Chr11,26625000,26650000,8
Chr11,26650000,26675000,6
Chr11,26675000,26700000,5
Chr11,26700000,26725000,11
Chr11,26725000,26750000,9
Chr11,26750000,26775000,10
Chr11,26775000,26800000,5
Chr11,26800000,26825000,8
Chr11,26825000,26850000,8
Chr11,26850000,26875000,5
Chr11,26875000,26900000,10
Chr11,26900000,26925000,6
Chr11,26925000,26950000,7
Chr11,26950000,26975000,4
Chr11,26975000,27000000,7
Chr11,27000000,27025000,10
Chr11,27025000,27050000,5
Chr11,27050000,27075000,12
Chr11,27075000,27100000,6
Chr11,27100000,27125000,11
Chr11,27125000,27150000,4
Chr11,27150000,27175000,5
Chr11,27175000,27200000,19
Chr11,27200000,27225000,8
Chr11,27225000,27250000,8
Chr11,27250000,27275000,8
Chr11,27275000,27300000,6
Chr11,27300000,27325000,10
Chr11,27325000,27350000,9
Chr11,27350000,27375000,8
Chr11,27375000,27400000,8
Chr11,27400000,27425000,10
Chr11,27425000,27450000,8
Chr11,27450000,27475000,6
Chr11,27475000,27500000,12
Chr11,27500000,27525000,13
Chr11,27525000,27550000,12
Chr11,27550000,27575000,6
Chr11,27575000,27600000,7
Chr11,27600000,27625000,6
Chr11,27625000,27650000,6
Chr11,27650000,27675000,13
Chr11,27675000,27700000,6
Chr11,27700000,27725000,6
Chr11,27725000,27750000,8
Chr11,27750000,27775000,5
Chr11,27775000,27800000,8
Chr11,27800000,27825000,6
Chr11,27825000,27850000,6
Chr11,27850000,27875000,8
Chr11,27875000,27900000,7
Chr11,27900000,27925000,10
Chr11,27925000,27950000,8
Chr11,27950000,27975000,7
Chr11,27975000,28000000,5
Chr11,28000000,28025000,7
Chr11,28025000,28050000,5
Chr11,28050000,28075000,11
Chr11,28075000,28100000,7
Chr11,28100000,28125000,4
Chr11,28125000,28150000,10
Chr11,28150000,28175000,10
Chr11,28175000,28200000,9
Chr11,28200000,28225000,8
Chr11,28225000,28250000,10
Chr11,28250000,28275000,7
Chr11,28275000,28300000,10
Chr11,28300000,28325000,11
Chr11,28325000,28350000,7
Chr11,28350000,28375000,5
Chr11,28375000,28400000,7
Chr11,28400000,28425000,12
Chr11,28425000,28450000,6
Chr11,28450000,28475000,8
Chr11,28475000,28500000,9
Chr11,28500000,28525000,6
Chr11,28525000,28550000,9
Chr11,28550000,28575000,8
Chr11,28575000,28600000,11
Chr11,28600000,28625000,5
Chr11,28625000,28650000,6
Chr11,28650000,28675000,7
Chr11,28675000,28700000,8
Chr11,28700000,28725000,5
Chr11,28725000,28750000,9
Chr11,28750000,28775000,7
Chr11,28775000,28800000,6
Chr11,28800000,28825000,6
Chr11,28825000,28850000,7
Chr11,28850000,28875000,12
Chr11,28875000,28900000,8
Chr11,28900000,28925000,9
Chr11,28925000,28950000,5
Chr11,28950000,28975000,6
Chr11,28975000,29000000,7
Chr11,29000000,29025000,9
Chr11,29025000,29050000,8
Chr11,29050000,29075000,4
Chr11,29075000,29100000,8
Chr11,29100000,29125000,7
Chr11,29125000,29150000,5
Chr11,29150000,29175000,4
Chr11,29175000,29200000,4
Chr11,29200000,29225000,8
Chr11,29225000,29250000,6
Chr11,29250000,29275000,5
Chr11,29275000,29300000,12
Chr11,29300000,29325000,9
Chr11,29325000,29350000,9
Chr11,29350000,29375000,7
Chr11,29375000,29400000,10
Chr11,29400000,29425000,10
Chr11,29425000,29450000,14
Chr11,29450000,29475000,10
Chr11,29475000,29500000,13
Chr11,29500000,29525000,10
Chr11,29525000,29550000,8
Chr11,29550000,29575000,10
Chr11,29575000,29600000,6
Chr11,29600000,29625000,5
Chr11,29625000,29650000,8
Chr11,29650000,29675000,5
Chr11,29675000,29700000,11
Chr11,29700000,29725000,11
Chr11,29725000,29750000,7
Chr11,29750000,29775000,15
Chr11,29775000,29800000,8
Chr11,29800000,29825000,5
Chr11,29825000,29850000,6
Chr11,29850000,29875000,5
Chr11,29875000,29900000,11
Chr11,29900000,29925000,9
Chr11,29925000,29950000,6
Chr11,29950000,29975000,8
Chr11,29975000,30000000,8
Chr11,30000000,30025000,10
Chr11,30025000,30050000,6
Chr11,30050000,30075000,10
Chr11,30075000,30100000,7
Chr11,30100000,30125000,7
Chr11,30125000,30150000,3
Chr11,30150000,30175000,8
Chr11,30175000,30200000,10
Chr11,30200000,30225000,7
Chr11,30225000,30250000,6
Chr11,30250000,30275000,7
Chr11,30275000,30300000,4
Chr11,30300000,30325000,10
Chr11,30325000,30350000,8
Chr11,30350000,30375000,8
Chr11,30375000,30400000,5
Chr11,30400000,30425000,8
Chr11,30425000,30450000,6
Chr11,30450000,30475000,9
Chr11,30475000,30500000,3
Chr11,30500000,30525000,10
Chr11,30525000,30550000,4
Chr11,30550000,30575000,6
Chr11,30575000,30600000,7
Chr11,30600000,30625000,11
Chr11,30625000,30650000,5
Chr11,30650000,30675000,15
Chr11,30675000,30700000,6
Chr11,30700000,30725000,7
Chr11,30725000,30750000,16
Chr11,30750000,30775000,14
Chr11,30775000,30800000,7
Chr11,30800000,30825000,6
Chr11,30825000,30850000,7
Chr11,30850000,30875000,10
Chr11,30875000,30900000,9
Chr11,30900000,30925000,8
Chr11,30925000,30950000,7
Chr11,30950000,30975000,9
Chr11,30975000,31000000,7
Chr11,31000000,31025000,5
Chr11,31025000,31050000,8
Chr11,31050000,31075000,10
Chr11,31075000,31100000,2
Chr11,31100000,31125000,9
Chr11,31125000,31150000,4
Chr11,31150000,31175000,6
Chr11,31175000,31200000,8
Chr11,31200000,31225000,4
Chr11,31225000,31250000,7
Chr11,31250000,31275000,8
Chr11,31275000,31300000,6
Chr11,31300000,31325000,7
Chr11,31325000,31350000,5
Chr11,31350000,31375000,7
Chr11,31375000,31400000,7
Chr11,31400000,31425000,11
Chr11,31425000,31450000,5
Chr11,31450000,31475000,11
Chr11,31475000,31500000,8
Chr11,31500000,31525000,5
Chr11,31525000,31550000,3
Chr11,31550000,31575000,12
Chr11,31575000,31600000,6
Chr11,31600000,31625000,5
Chr11,31625000,31650000,6
Chr11,31650000,31675000,5
Chr11,31675000,31700000,4
Chr11,31700000,31725000,9
Chr11,31725000,31750000,18
Chr11,31750000,31775000,5
Chr11,31775000,31800000,8
Chr11,31800000,31825000,5
Chr11,31825000,31850000,9
Chr11,31850000,31875000,7
Chr11,31875000,31900000,8
Chr11,31900000,31925000,10
Chr11,31925000,31950000,9
Chr11,31950000,31975000,10
Chr11,31975000,32000000,11
Chr11,32000000,32025000,2
Chr11,32025000,32050000,6
Chr11,32050000,32075000,14
Chr11,32075000,32100000,6
Chr11,32100000,32125000,6
Chr11,32125000,32150000,9
Chr11,32150000,32175000,8
Chr11,32175000,32200000,9
Chr11,32200000,32225000,7
Chr11,32225000,32250000,10
Chr11,32250000,32275000,10
Chr11,32275000,32300000,4
Chr11,32300000,32325000,8
Chr11,32325000,32350000,6
Chr11,32350000,32375000,7
Chr11,32375000,32400000,7
Chr11,32400000,32425000,4
Chr11,32425000,32450000,4
Chr11,32450000,32475000,12
Chr11,32475000,32500000,10
Chr11,32500000,32525000,11
Chr11,32525000,32550000,8
Chr11,32550000,32575000,5
Chr11,32575000,32600000,7
Chr11,32600000,32625000,6
Chr11,32625000,32650000,6
Chr11,32650000,32675000,8
Chr11,32675000,32700000,4
Chr11,32700000,32725000,11
Chr11,32725000,32750000,8
Chr11,32750000,32775000,10
Chr11,32775000,32800000,8
Chr11,32800000,32825000,8
Chr11,32825000,32850000,10
Chr11,32850000,32875000,11
Chr11,32875000,32900000,5
Chr11,32900000,32925000,11
Chr11,32925000,32950000,10
Chr11,32950000,32975000,8
Chr11,32975000,33000000,8
Chr11,33000000,33025000,10
Chr11,33025000,33050000,7
Chr11,33050000,33075000,9
Chr11,33075000,33100000,11
Chr11,33100000,33125000,3
Chr11,33125000,33150000,5
Chr11,33150000,33175000,9
Chr11,33175000,33200000,5
Chr11,33200000,33225000,6
Chr11,33225000,33250000,4
Chr11,33250000,33275000,10
Chr11,33275000,33300000,11
Chr11,33300000,33325000,9
Chr11,33325000,33350000,7
Chr11,33350000,33375000,9
Chr11,33375000,33400000,5
Chr11,33400000,33425000,6
Chr11,33425000,33450000,5
Chr11,33450000,33475000,6
Chr11,33475000,33500000,6
Chr11,33500000,33525000,7
Chr11,33525000,33550000,15
Chr11,33550000,33575000,9
Chr11,33575000,33600000,7
Chr11,33600000,33625000,5
Chr11,33625000,33650000,9
Chr11,33650000,33675000,7
Chr11,33675000,33700000,32
Chr11,33700000,33725000,7
Chr11,33725000,33750000,8
Chr11,33750000,33775000,7
Chr11,33775000,33800000,5
Chr11,33800000,33825000,8
Chr11,33825000,33850000,5
Chr11,33850000,33875000,8
Chr11,33875000,33900000,7
Chr11,33900000,33925000,8
Chr11,33925000,33950000,5
Chr11,33950000,33975000,9
Chr11,33975000,34000000,12
Chr11,34000000,34025000,11
Chr11,34025000,34050000,6
Chr11,34050000,34075000,6
Chr11,34075000,34100000,7
Chr11,34100000,34125000,11
Chr11,34125000,34150000,69
Chr11,34150000,34175000,61
Chr11,34175000,34200000,63
Chr11,34200000,34225000,43
Chr11,34225000,34250000,63
Chr11,34250000,34275000,33
Chr11,34275000,34300000,32
Chr11,34300000,34325000,68
Chr11,34325000,34350000,76
Chr11,34350000,34375000,48
Chr11,34375000,34400000,32
Chr11,34400000,34425000,46
Chr11,34425000,34450000,83
Chr11,34450000,34464041,16
Chr12,0,25000,27
Chr12,25000,50000,41
Chr12,50000,75000,90
Chr12,75000,100000,26
Chr12,100000,125000,43
Chr12,125000,150000,0
Chr12,150000,175000,6
Chr12,175000,200000,17
Chr12,200000,225000,9
Chr12,225000,250000,27
Chr12,250000,275000,3
Chr12,275000,300000,10
Chr12,300000,325000,7
Chr12,325000,350000,7
Chr12,350000,375000,8
Chr12,375000,400000,8
Chr12,400000,425000,10
Chr12,425000,450000,7
Chr12,450000,475000,9
Chr12,475000,500000,8
Chr12,500000,525000,7
Chr12,525000,550000,10
Chr12,550000,575000,7
Chr12,575000,600000,3
Chr12,600000,625000,7
Chr12,625000,650000,7
Chr12,650000,675000,2
Chr12,675000,700000,8
Chr12,700000,725000,8
Chr12,725000,750000,9
Chr12,750000,775000,8
Chr12,775000,800000,8
Chr12,800000,825000,6
Chr12,825000,850000,5
Chr12,850000,875000,6
Chr12,875000,900000,6
Chr12,900000,925000,12
Chr12,925000,950000,2
Chr12,950000,975000,7
Chr12,975000,1000000,7
Chr12,1000000,1025000,11
Chr12,1025000,1050000,9
Chr12,1050000,1075000,6
Chr12,1075000,1100000,6
Chr12,1100000,1125000,8
Chr12,1125000,1150000,9
Chr12,1150000,1175000,8
Chr12,1175000,1200000,7
Chr12,1200000,1225000,18
Chr12,1225000,1250000,10
Chr12,1250000,1275000,8
Chr12,1275000,1300000,5
Chr12,1300000,1325000,12
Chr12,1325000,1350000,10
Chr12,1350000,1375000,6
Chr12,1375000,1400000,6
Chr12,1400000,1425000,9
Chr12,1425000,1450000,7
Chr12,1450000,1475000,6
Chr12,1475000,1500000,7
Chr12,1500000,1525000,7
Chr12,1525000,1550000,5
Chr12,1550000,1575000,6
Chr12,1575000,1600000,5
Chr12,1600000,1625000,5
Chr12,1625000,1650000,9
Chr12,1650000,1675000,3
Chr12,1675000,1700000,5
Chr12,1700000,1725000,8
Chr12,1725000,1750000,5
Chr12,1750000,1775000,6
Chr12,1775000,1800000,4
Chr12,1800000,1825000,9
Chr12,1825000,1850000,6
Chr12,1850000,1875000,7
Chr12,1875000,1900000,12
Chr12,1900000,1925000,10
Chr12,1925000,1950000,7
Chr12,1950000,1975000,4
Chr12,1975000,2000000,5
Chr12,2000000,2025000,7
Chr12,2025000,2050000,8
Chr12,2050000,2075000,4
Chr12,2075000,2100000,6
Chr12,2100000,2125000,7
Chr12,2125000,2150000,7
Chr12,2150000,2175000,3
Chr12,2175000,2200000,6
Chr12,2200000,2225000,4
Chr12,2225000,2250000,4
Chr12,2250000,2275000,6
Chr12,2275000,2300000,8
Chr12,2300000,2325000,7
Chr12,2325000,2350000,7
Chr12,2350000,2375000,5
Chr12,2375000,2400000,5
Chr12,2400000,2425000,5
Chr12,2425000,2450000,6
Chr12,2450000,2475000,5
Chr12,2475000,2500000,6
Chr12,2500000,2525000,6
Chr12,2525000,2550000,9
Chr12,2550000,2575000,5
Chr12,2575000,2600000,7
Chr12,2600000,2625000,4
Chr12,2625000,2650000,7
Chr12,2650000,2675000,3
Chr12,2675000,2700000,5
Chr12,2700000,2725000,8
Chr12,2725000,2750000,6
Chr12,2750000,2775000,9
Chr12,2775000,2800000,7
Chr12,2800000,2825000,4
Chr12,2825000,2850000,2
Chr12,2850000,2875000,4
Chr12,2875000,2900000,11
Chr12,2900000,2925000,5
Chr12,2925000,2950000,4
Chr12,2950000,2975000,6
Chr12,2975000,3000000,5
Chr12,3000000,3025000,10
Chr12,3025000,3050000,8
Chr12,3050000,3075000,6
Chr12,3075000,3100000,4
Chr12,3100000,3125000,8
Chr12,3125000,3150000,6
Chr12,3150000,3175000,4
Chr12,3175000,3200000,5
Chr12,3200000,3225000,8
Chr12,3225000,3250000,8
Chr12,3250000,3275000,9
Chr12,3275000,3300000,4
Chr12,3300000,3325000,2
Chr12,3325000,3350000,4
Chr12,3350000,3375000,7
Chr12,3375000,3400000,16
Chr12,3400000,3425000,10
Chr12,3425000,3450000,7
Chr12,3450000,3475000,2
Chr12,3475000,3500000,6
Chr12,3500000,3525000,7
Chr12,3525000,3550000,6
Chr12,3550000,3575000,6
Chr12,3575000,3600000,6
Chr12,3600000,3625000,3
Chr12,3625000,3650000,7
Chr12,3650000,3675000,11
Chr12,3675000,3700000,10
Chr12,3700000,3725000,12
Chr12,3725000,3750000,7
Chr12,3750000,3775000,4
Chr12,3775000,3800000,13
Chr12,3800000,3825000,8
Chr12,3825000,3850000,5
Chr12,3850000,3875000,6
Chr12,3875000,3900000,8
Chr12,3900000,3925000,21
Chr12,3925000,3950000,8
Chr12,3950000,3975000,11
Chr12,3975000,4000000,8
Chr12,4000000,4025000,9
Chr12,4025000,4050000,7
Chr12,4050000,4075000,6
Chr12,4075000,4100000,5
Chr12,4100000,4125000,10
Chr12,4125000,4150000,7
Chr12,4150000,4175000,5
Chr12,4175000,4200000,6
Chr12,4200000,4225000,11
Chr12,4225000,4250000,6
Chr12,4250000,4275000,10
Chr12,4275000,4300000,8
Chr12,4300000,4325000,6
Chr12,4325000,4350000,6
Chr12,4350000,4375000,9
Chr12,4375000,4400000,21
Chr12,4400000,4425000,4
Chr12,4425000,4450000,5
Chr12,4450000,4475000,4
Chr12,4475000,4500000,7
Chr12,4500000,4525000,6
Chr12,4525000,4550000,8
Chr12,4550000,4575000,11
Chr12,4575000,4600000,7
Chr12,4600000,4625000,15
Chr12,4625000,4650000,6
Chr12,4650000,4675000,7
Chr12,4675000,4700000,6
Chr12,4700000,4725000,5
Chr12,4725000,4750000,4
Chr12,4750000,4775000,11
Chr12,4775000,4800000,7
Chr12,4800000,4825000,5
Chr12,4825000,4850000,9
Chr12,4850000,4875000,6
Chr12,4875000,4900000,4
Chr12,4900000,4925000,2
Chr12,4925000,4950000,5
Chr12,4950000,4975000,9
Chr12,4975000,5000000,5
Chr12,5000000,5025000,4
Chr12,5025000,5050000,7
Chr12,5050000,5075000,7
Chr12,5075000,5100000,4
Chr12,5100000,5125000,9
Chr12,5125000,5150000,4
Chr12,5150000,5175000,5
Chr12,5175000,5200000,4
Chr12,5200000,5225000,6
Chr12,5225000,5250000,6
Chr12,5250000,5275000,7
Chr12,5275000,5300000,11
Chr12,5300000,5325000,8
Chr12,5325000,5350000,7
Chr12,5350000,5375000,5
Chr12,5375000,5400000,15
Chr12,5400000,5425000,4
Chr12,5425000,5450000,9
Chr12,5450000,5475000,3
Chr12,5475000,5500000,8
Chr12,5500000,5525000,6
Chr12,5525000,5550000,11
Chr12,5550000,5575000,7
Chr12,5575000,5600000,9
Chr12,5600000,5625000,6
Chr12,5625000,5650000,7
Chr12,5650000,5675000,8
Chr12,5675000,5700000,10
Chr12,5700000,5725000,3
Chr12,5725000,5750000,9
Chr12,5750000,5775000,8
Chr12,5775000,5800000,16
Chr12,5800000,5825000,7
Chr12,5825000,5850000,7
Chr12,5850000,5875000,8
Chr12,5875000,5900000,8
Chr12,5900000,5925000,6
Chr12,5925000,5950000,4
Chr12,5950000,5975000,9
Chr12,5975000,6000000,5
Chr12,6000000,6025000,9
Chr12,6025000,6050000,6
Chr12,6050000,6075000,5
Chr12,6075000,6100000,8
Chr12,6100000,6125000,6
Chr12,6125000,6150000,10
Chr12,6150000,6175000,7
Chr12,6175000,6200000,6
Chr12,6200000,6225000,11
Chr12,6225000,6250000,13
Chr12,6250000,6275000,5
Chr12,6275000,6300000,9
Chr12,6300000,6325000,5
Chr12,6325000,6350000,6
Chr12,6350000,6375000,60
Chr12,6375000,6400000,78
Chr12,6400000,6425000,7
Chr12,6425000,6450000,5
Chr12,6450000,6475000,7
Chr12,6475000,6500000,6
Chr12,6500000,6525000,9
Chr12,6525000,6550000,11
Chr12,6550000,6575000,3
Chr12,6575000,6600000,7
